la vez (44)$$$time . . . as in a particular occasion
el familiar (1934)$$$relative
el mérito (1935)$$$worth, merit
el muro (1942)$$$exterior wall, rampart
el montón (1946)$$$lot of, heap, pile
la disco (1948)$$$disc, disk, record
la demanda (1950)$$$petition, request, demand
el mueble (1952)$$$furniture piece
el desastre (1953)$$$disaster
el secreto (1954)$$$secret
la angustia (1957)$$$anguish, distress
la nube (1961)$$$cloud
la miseria (1963)$$$misery, wretchedness
el signiﬁcado (1966)$$$meaning
la fama (1967)$$$reputation, fame
el palacio (1968)$$$palace
el oído (1969)$$$hearing, ear
el polvo (1971)$$$dust, powder
el sacerdote (1974)$$$priest
la lección (1977)$$$lesson
la rosa (1978)$$$rose
el olor (1986)$$$smell, odor, fragrance
el contrato (1989)$$$contract, agreement
la presentación (1990)$$$presentation, introduction
la cárcel (1991)$$$jail, prison
la división (1992)$$$division
el revés (1993)$$$setback, mishap, misfortune
la cualidad (1997)$$$quality, attribute
el índice (2000)$$$index, foreﬁnger
el marzo (2002)$$$March
la atmósfera (2003)$$$atmosphere, environment
el planeta (2004)$$$planet
el orgullo (2006)$$$pride
la jornada (2007)$$$working day, shift
el palo (2012)$$$stick, pole
el diseño (2013)$$$design
la lógica (2015)$$$logic
la herencia (2016)$$$inheritance, legacy
el deporte (2019)$$$sport
la reina (2020)$$$queen
la bandera (2021)$$$ﬂag
la maravilla (2023)$$$wonder, marvel
la banda (2025)$$$musical band, sash
el cristal (2026)$$$glass, crystal, window
la anécdota (2028)$$$anecdote
la leyenda (2031)$$$legend
el muerto (2032)$$$dead person
el azúcar (2033)$$$sugar
la inclinación (2035)$$$slope, incline, tendency
el rostro (2040)$$$face, countenance
la separación (2041)$$$separation
el eco (2042)$$$echo, response
la cita (2045)$$$appointment, date, quotation
la actualidad (2046)$$$present time
la fantasía (2050)$$$fantasy, fancy
la promesa (2051)$$$promise
la pata (2052)$$$leg, paw
el foto (2054)$$$photo, picture
la administración (2055)$$$administration
la civilización (2057)$$$civilization
la ocupación (2059)$$$occupation, use
el asiento (2061)$$$seat, chair
la pista (2065)$$$clue, track, trace
el testimonio (2066)$$$testimony, evidence
el regalo (2067)$$$gift, present
la contradicción (2073)$$$contradiction
el metal (2075)$$$metal
el aceite (2076)$$$oil
el código (2078)$$$code
la unión (2081)$$$union
la extensión (2082)$$$extension, area, expanse
el varón (2088)$$$male, man
la evidencia (2091)$$$evidence, proof
la dignidad (2092)$$$dignity
el escándalo (2093)$$$scandal
la colega (2094)$$$colleague
el horario (2095)$$$schedule, timetable
la orilla (2096)$$$shore, edge
la copia (2098)$$$copy
la huella (2099)$$$trace, track, footstep
el ejemplar (2101)$$$copy, issue
el cura (2103)$$$priest
la cura (2103)$$$cure
la garantía (2106)$$$guarantee, warranty
el vaso (2107)$$$drinking glass, vase
el perﬁl (2108)$$$proﬁle, outline
la proporción (2109)$$$proportion
la ceremonia (2111)$$$ceremony
el vidrio (2112)$$$glass, pane
la ruta (2113)$$$route
el anuncio (2114)$$$advertisement, announcement
la soledad (2116)$$$loneliness, solitude
la tesis (2117)$$$thesis, exposition
el rincón (2118)$$$corner
la nariz (2119)$$$nose
el bolsillo (2121)$$$pocket
la asociación (2123)$$$association
el mando (2125)$$$command, authority
el sabor (2126)$$$flavor, taste
la década (2127)$$$decade
la preparación (2128)$$$preparation, training
el afecto (2132)$$$affection, fondness
la protesta (2134)$$$objection, protest
la patria (2135)$$$native land, fatherland
el consumo (2136)$$$consumption
la selva (2138)$$$forest, jungle
la deuda (2139)$$$debt
el horizonte (2140)$$$horizon
el talento (2143)$$$talent, skill
el gas (2144)$$$gas
el té (2145)$$$tea
la gloria (2146)$$$glory, fame
el noviembre (2148)$$$November
el candidato (2149)$$$candidate
la llave (2150)$$$key, faucet, wrench
el inconveniente (2151)$$$inconvenience, drawback
el afán (2152)$$$eagerness, zeal, effort
la etcétera (2154)$$$etcetera
la comisión (2155)$$$commission, committee
la posesión (2158)$$$possession
la dama (2159)$$$lady, dame
la onda (2160)$$$wave, ripple
la botella (2161)$$$bottle, ﬂask
la torre (2162)$$$tower
la combinación (2164)$$$combination
el cadáver (2165)$$$corpse, body
el paquete (2166)$$$package, packet
el apellido (2167)$$$last name
la conferencia (2171)$$$conference, lecture
la propuesta (2173)$$$proposal, proposition
la intensidad (2174)$$$intensity, force
la explosión (2175)$$$explosion
el odio (2177)$$$hatred
el universo (2179)$$$universe
el milagro (2181)$$$miracle
la entrega (2182)$$$delivery
el mapa (2185)$$$map
el héroe (2186)$$$hero
el lunes (2187)$$$Monday
el tráﬁco (2188)$$$trafﬁc, trade
el terror (2189)$$$terror, horror
la casualidad (2190)$$$chance, coincidence
la risa (2192)$$$laugh, chuckle
la cuerda (2193)$$$cord, rope
la consulta (2194)$$$consultation, advice
la edición (2195)$$$edition, publication
el rayo (2197)$$$ray, beam, lightning
la tía (2199)$$$aunt
el adulto (2200)$$$adult, grown-up
el voto (2201)$$$vote
la calma (2202)$$$calm, lull
la oferta (2205)$$$offer, bid, supply
la vergüenza (2206)$$$embarrassment
el ave (2207)$$$bird
la rodilla (2208)$$$knee
el paseo (2209)$$$walk, ride
el registro (2214)$$$register, record
el pintor (2218)$$$painter
el delito (2219)$$$crime, offense
el vestido (2220)$$$dress
el relato (2221)$$$tale, story
el baile (2222)$$$dance, ball
el misterio (2223)$$$mystery
el ciclo (2225)$$$cycle
el síntoma (2228)$$$symptom
la amenaza (2229)$$$threat
el recorrido (2231)$$$journey, itinerary, route
la concepción (2232)$$$conception
la tristeza (2233)$$$sadness
la vaca (2234)$$$cow
la criatura (2235)$$$creature, child
la creencia (2236)$$$belief
el núcleo (2238)$$$nucleus, core
el perdón (2240)$$$forgiveness, pardon
la madrugada (2241)$$$dawn, daybreak
el obrero (2243)$$$worker, laborer
el cariño (2246)$$$love, affection
el ángel (2248)$$$angel
el rigor (2249)$$$rigor, harshness
el contraste (2251)$$$contrast
el turno (2252)$$$turn; work shift
el reino (2255)$$$kingdom, reign
el funcionamiento (2258)$$$operation, functioning
el auto (2259)$$$auto, car
la ala (2260)$$$wing
el debate (2261)$$$debate
la aplicación (2263)$$$application
el laboratorio (2264)$$$laboratory
el o la vendedor(a) (2266)$$$salesperson
la copa (2267)$$$cup, glass, tree top
el tratado (2270)$$$treaty, treatise
el rechazo (2275)$$$rejection, refusal
la totalidad (2276)$$$whole, totality
el papá (2281)$$$dad
la mamá (2286)$$$mom
la vela (2287)$$$candle, sail, vigil
el establecimiento (2289)$$$establishment
el matiz (2291)$$$hint, touch; shade, nuance; tint, hue
la meta (2293)$$$finish line; goal, target, objective
la comodidad (2296)$$$comfort, convenience
el o la pariente (2297)$$$relative
la distribución (2299)$$$distribution
la invitación (2300)$$$invitation
la destrucción (2301)$$$destruction
la opción (2305)$$$option, choice
el máximo (2308)$$$maximum
la tarjeta (2309)$$$card
la fase (2310)$$$phase
la tropa (2312)$$$troops, forces
el socio (2314)$$$member, partner
el guía (2318)$$$guide, leader
el hielo (2321)$$$ice
la primavera (2325)$$$spring, spring-like
la simpatía (2327)$$$sympathy, afﬁnity
el centímetro (2329)$$$centimeter
la pantalla (2330)$$$screen, monitor
el toro (2331)$$$bull
el cultivo (2333)$$$cultivation, crop
el horror (2334)$$$horror, atrocity
el bienestar (2335)$$$wellbeing, welfare
la paciencia (2336)$$$patience
la convicción (2339)$$$conviction
el uniforme (2341)$$$uniform
la media (2342)$$$average
el mínimo (2343)$$$minimum
la compañera (2346)$$$female companion
el junio (2349)$$$June
el drama (2350)$$$drama
el doble (2354)$$$double
el episodio (2355)$$$episode, incident
la aﬁrmación (2357)$$$statement, assertion
el bar (2359)$$$bar, snack bar, café
la liberación (2361)$$$liberation
la estancia (2364)$$$stay, stance, ranch
la variedad (2368)$$$variety
el capitán (2370)$$$captain, chief
la droga (2371)$$$drug
el taller (2373)$$$studio, garage, worskshop
el desorden (2374)$$$disturbance, disorder
el esclavo (2377)$$$slave
el manejo (2385)$$$handling, management
la lágrima (2386)$$$tear, teardrop
la colaboración (2387)$$$collaboration
el ángulo (2389)$$$angle
el impacto (2390)$$$impact
la urgencia (2391)$$$urgency
el creador (2393)$$$inventor, creator
la luna (2394)$$$moon
la instalación (2395)$$$installation, facilities
el homenaje (2396)$$$homage, tribute
la ruina (2397)$$$ruin, collapse
el azar (2400)$$$random, chance, hazard
la ola (2406)$$$wave, billow
la oreja (2407)$$$ear
la abuela (2408)$$$grandmother
la doña (2410)$$$female courtesy title
el arco (2412)$$$arch, arc, bow
el oriente (2413)$$$East
el rumbo (2414)$$$direction, course, bearing
la ejecución (2415)$$$performance, execution
el caos (2419)$$$chaos
la colonia (2420)$$$colony, cologne
el alcohol (2421)$$$alcohol . . . the chemical compound
la alcohol (2421)$$$alchol . . . the beverage
la nieve (2423)$$$snow
la multitud (2424)$$$multitude
el ganado (2425)$$$livestock, cattle
el pez (2426)$$$living fish
el o la líder (2427)$$$leader
el club (2429)$$$club, group
el desierto (2431)$$$desert
la escritura (2432)$$$writing, scripture
la danza (2434)$$$dance
el concierto (2435)$$$concert, concerto
el partidario (2436)$$$supporter, partisan
el templo (2437)$$$temple, church
el líquido (2438)$$$liquid
la debilidad (2439)$$$weakness
la ambición (2440)$$$ambition
la locura (2441)$$$madness, insanity
el o la comerciante (2442)$$$merchant, businessman
la camisa (2443)$$$shirt
la pluma (2444)$$$pen, feather
la pelota (2445)$$$ball
el pasaje (2446)$$$fare, passage, lane
la limpieza (2447)$$$cleanliness, purity
la admiración (2448)$$$admiration
la fantasma (2449)$$$ghost, phantom
la transformación (2450)$$$transformation
la caza (2451)$$$hunt, hunting, game
el almacén (2455)$$$warehouse, storehouse
la expectativa (2456)$$$expectation, hope, prospect
la ruptura (2457)$$$break-up, rupture
la inversión (2458)$$$investment, outlay
la herida (2460)$$$wound, injury
la hipótesis (2461)$$$hypothesis
el giro (2465)$$$turn, draft, expression
el esquema (2466)$$$outline, diagram, plan
el mito (2467)$$$myth
la oscuridad (2468)$$$darkness
la pensión (2469)$$$boarding house
la desaparición (2470)$$$disappearance
el bloque (2480)$$$block
el cierre (2481)$$$zipper, closing
la broma (2482)$$$joke
el viernes (2483)$$$Friday
la tumba (2485)$$$tomb, grave
el despacho (2487)$$$ofﬁce, study
la viuda (2488)$$$widow
los pantalones (2489)$$$pants
el intercambio (2490)$$$exchange, interchange
la mancha (2491)$$$stain, spot
el retrato (2492)$$$portrait, photograph
la lata (2493)$$$aluminum can
el combate (2494)$$$boxing match, combat
la instancia (2495)$$$instance
la roca (2497)$$$rock
la herramienta (2498)$$$tool
el panorama (2500)$$$panorama, landscape
el camión (2503)$$$truck, van, tanker
el olvido (2504)$$$forgetfulness, omission
la estrategia (2505)$$$strategy
la muchacha (2506)$$$girl
la propaganda (2508)$$$advertising, propaganda
la misa (2510)$$$religious mass
el inicio (2512)$$$beginning, start
el fútbol (2513)$$$soccer
la esfera (2514)$$$sphere
la arquitectura (2516)$$$architecture
la especialidad (2517)$$$specialty, specialized ﬁeld
el músico (2518)$$$musician
el eje (2521)$$$shaft, axle; axis
el abandono (2524)$$$abandonment, desertion
el museo (2525)$$$museum
el propietario (2526)$$$owner
el trozo (2527)$$$piece, chunk
la armonía (2529)$$$harmony
el pacto (2530)$$$pact, agreement
la selección (2533)$$$selection, choice
la protagonista (2536)$$$protagonist, main character
el ferrocarril (2537)$$$railway
la intimidad (2540)$$$private life, intimacy
la nave (2542)$$$spacecraft, ship
la oración (2543)$$$prayer
el cansancio (2544)$$$tiredness, weariness
el tejido (2547)$$$fabric, tissue
la trampa (2548)$$$trap
la descripción (2550)$$$description
el pecado (2551)$$$sin
la injusticia (2554)$$$injustice
el adiós (2557)$$$goodbye
el tabaco (2560)$$$tobacco, cigarette, cigar
el suceso (2563)$$$event, incident
el antecedente (2567)$$$antecedent
la barrera (2568)$$$barrier, obstacle
el tribunal (2571)$$$court
la invasión (2573)$$$invasion
el septiembre (2574)$$$September
la dependencia (2575)$$$dependence, dependency
la democracia (2576)$$$democracy
la limitación (2581)$$$limitation
el invitado (2583)$$$guest
el pescado (2584)$$$ﬁsh
el obstáculo (2588)$$$obstacle
la aspiración (2589)$$$ambition, aspiration
el corredor (2591)$$$corridor
el o la corredor(a) (2591)$$$runner, broker
el resumen (2593)$$$summary
la basura (2594)$$$garbage, rubbish
la escalera (2595)$$$stairs, ladder
la gravedad (2596)$$$seriousness, gravity
el fundamento (2597)$$$foundation, ground
la sustancia (2598)$$$substance, essence
la derrota (2601)$$$defeat, loss
la sospecha (2602)$$$suspicion
la huelga (2604)$$$strike, protest
el abuso (2605)$$$abuse, misuse
el jueves (2606)$$$Thursday
el arreglo (2607)$$$arrangement
la sal (2608)$$$salt
la dosis (2609)$$$dose
el acento (2610)$$$accent, stress
el aviso (2611)$$$warning
el lazo (2612)$$$bow, knot, tie, lasso
el entorno (2614)$$$environment, surroundings
el nieto (2615)$$$grandchild
el príncipe (2616)$$$prince
la mediodía (2618)$$$noon, midday
la gota (2619)$$$drop
el cajón (2620)$$$drawer
la señorita (2622)$$$young woman
la preferencia (2623)$$$preference
el pozo (2625)$$$well, shaft
el rumor (2626)$$$rumor, murmur
el concurso (2628)$$$competition, gathering
el tesoro (2629)$$$treasure, thesaurus
el presupuesto (2630)$$$budget
la vigilancia (2632)$$$surveillance, vigilance
la presa (2635)$$$dam, female prisoner
el estómago (2636)$$$stomach
la bola (2639)$$$ball, sphere
la determinación (2640)$$$determination
la reforma (2641)$$$reform, improvement
el verso (2643)$$$verse, poem
el requisito (2644)$$$prerequisite, requirement
el o la adolescente (2645)$$$adolescent
el kilo (2648)$$$kilogram
la conquista (2650)$$$conquest
el ﬁlósofo (2653)$$$philosopher
el genio (2654)$$$genius, disposition
la sucesión (2655)$$$succession, series
el componente (2656)$$$component, ingredient
el sufrimiento (2658)$$$suffering
la entidad (2660)$$$entity
el saludo (2661)$$$greeting
la certeza (2663)$$$certainty
el depósito (2664)$$$deposit, sediment
el pasillo (2666)$$$hall, corridor
la solidaridad (2668)$$$solidarity, togetherness
el papa (2669)$$$Pope
la papa (2669)$$$potato
la geografía (2670)$$$geography
el juguete (2672)$$$toy
el chiste (2674)$$$joke, funny story
el aprendizaje (2675)$$$learning, apprenticeship
el esposo (2676)$$$husband, spouse
la boda (2677)$$$marriage, wedding
el fresco (2679)$$$freshness, coolness
el lago (2680)$$$lake
la orientación (2683)$$$orientation, direction
la madurez (2684)$$$maturity, ripeness
la demostración (2687)$$$demonstration
el cumplimiento (2691)$$$fulﬁllment, compliment
el respaldo (2692)$$$support, backing, back
el incendio (2695)$$$ﬁre, conﬂagration
la joya (2698)$$$jewel, treasure
el cementerio (2700)$$$cemetery, graveyard
la publicación (2702)$$$publication
la variación (2703)$$$variation
la promoción (2706)$$$promotion
la sentencia (2709)$$$legal sentence, judgment
la resolución (2711)$$$resolution
la coincidencia (2713)$$$coincidence
el estímulo (2714)$$$stimulus, encouragement
la barra (2721)$$$bar, rod, rail
la novia (2726)$$$girlfriend, bride
el piano (2727)$$$piano
la pretensión (2728)$$$pretension, claim
la habla (2729)$$$speech, talking
el novio (2730)$$$boyfriend, groom
el espectador (2732)$$$spectator, onlooker
la bota (2735)$$$boot, wineskin
el pretexto (2737)$$$pretext, excuse
la ﬁebre (2739)$$$fever, excitement
la síntesis (2742)$$$synthesis
el este (2743)$$$East
el nervio (2744)$$$nerve
el cientíﬁco (2745)$$$scientist
el grano (2748)$$$grain, kernel
la asistencia (2751)$$$attendance, assistance
la sonrisa (2754)$$$smile
el o la león(a) (2756)$$$lion
la aceptación (2758)$$$acceptance, approval
el labio (2759)$$$lip
el o la visitante (2760)$$$visitor
el traslado (2763)$$$transfer
la tentación (2765)$$$temptation
el porvenir (2766)$$$future
la atracción (2768)$$$attraction
la corona (2772)$$$crown
la docena (2774)$$$dozen
la perfección (2776)$$$perfection
la humedad (2777)$$$humidity
la cosecha (2778)$$$harvest, crop
la desesperación (2780)$$$desperation, exasperation
la curva (2781)$$$curve
el amo, la ama (2787)$$$master or mistress, owner, animal keeper
el humo (2789)$$$smoke
la realización (2790)$$$fulﬁllment, realization
el cuartel (2791)$$$quarters, barracks
el tránsito (2792)$$$trafﬁc, transit
el énfasis (2794)$$$emphasis
el empresario (2796)$$$manager, entrepreneur
el saco (2798)$$$sack, bag, plunder
la cruz (2800)$$$cross, burden
la pausa (2802)$$$pause
el vicio (2805)$$$vice, bad habit, defect
el impuesto (2806)$$$tax
el arquitecto (2808)$$$architect
el cruce (2809)$$$crossing, intersection
la convivencia (2811)$$$coexistence, living together
el cable (2812)$$$cable
la bondad (2814)$$$goodness, kindness
el experimento (2815)$$$experiment
la crónica (2817)$$$account, chronicle
la dictadura (2824)$$$dictatorship
la eﬁcacia (2825)$$$efﬁciency, effectiveness
el vapor (2827)$$$steam, vapor
la bebida (2828)$$$drink, beverage
la charla (2830)$$$talk, chat
la gestión (2831)$$$management, step, negotiation
la cartera (2834)$$$wallet, satchel
la circulación (2837)$$$circulation, trafﬁc
la denuncia (2838)$$$accusation
la tormenta (2841)$$$storm
el foco (2843)$$$focus
la residencia (2844)$$$residence
el cuero (2848)$$$leather, skin
la hierba (2850)$$$herb, grass, weed
la manzana (2853)$$$apple, city block
el pedazo (2855)$$$piece, bit
la sabiduría (2856)$$$wisdom, knowledge
el cigarrillo (2858)$$$cigarette
la magnitud (2863)$$$magnitude, extent
el botón (2865)$$$button
la igualdad (2867)$$$equality
la noción (2871)$$$notion, idea
la semilla (2875)$$$seed
la avenida (2876)$$$avenue
el diablo (2878)$$$devil
el hueco (2880)$$$hole, cavity
el o la colaborador(a) (2881)$$$collaborator
el capricho (2882)$$$caprice, whim
la guitarra (2885)$$$guitar
la agencia (2886)$$$agency, branch
la rabia (2887)$$$rage
el monumento (2889)$$$monument
la correspondencia (2893)$$$correspondence
el barro (2894)$$$clay, mud
la fuga (2895)$$$ﬂight, escape
la identiﬁcación (2897)$$$identiﬁcation
el contexto (2898)$$$context
el sombrero (2899)$$$hat, sombrero
el o la ayudante (2901)$$$helper, assistant
la maniobra (2903)$$$maneuver, operation
el prejuicio (2906)$$$prejudice
la recomendación (2908)$$$recommendation
el instinto (2914)$$$instinct
la precaución (2918)$$$caution, forethought
el robo (2919)$$$theft, robbery
el cabello (2920)$$$hair
la utilidad (2921)$$$usefulness, utility
la queja (2922)$$$complaint
el celo (2924)$$$jealousy, zeal
la publicidad (2925)$$$advertising, publicity
la índole (2927)$$$nature, temperament
el choque (2930)$$$crash, collision
la tecnología (2931)$$$technology
el tubo (2932)$$$tube, pipe
la mercancía (2935)$$$goods, merchandise
el tronco (2936)$$$trunk, torso
el culto (2937)$$$worship, cult
la palma (2938)$$$palm tree, palm
la prenda (2939)$$$piece of clothing
el coro (2940)$$$choir, chorus
el túnel (2942)$$$tunnel
la cercanía (2943)$$$nearness, proximity
el cuchillo (2945)$$$knife
el desprecio (2946)$$$contempt, disdain
el plástico (2947)$$$plastic
el complejo (2948)$$$complex
la naranja (2950)$$$orange . . . fruit
la cuota (2955)$$$quota, share, dues
la mosca (2956)$$$housefly
la doctrina (2959)$$$doctrine, teachings
la laguna (2961)$$$lagoon
la distinción (2962)$$$distinction
la tribu (2963)$$$tribe
el refugio (2964)$$$shelter, refuge
la cena (2971)$$$dinner
la incertidumbre (2972)$$$uncertainty
el ahorro (2977)$$$saving, thrift
la prisión (2980)$$$prison, imprisonment
el o la investigador (2981)$$$researcher, investigator
el técnico (2982)$$$technician
el paraíso (2983)$$$paradise
el postre (2985)$$$dessert
la alimentación (2989)$$$feeding, food
la miel (2990)$$$honey
el desafío (2992)$$$challenge, provocation
el aeropuerto (2993)$$$airport
el abrigo (2996)$$$overcoat, shelter
el sello (2999)$$$stamp, seal
la campana (3000)$$$bell
el incidente (3003)$$$incident
el fragmento (3004)$$$fragment, passage
la mina (3013)$$$mine
el restaurante (3014)$$$restaurant
el porcentaje (3015)$$$percentage
el o la conductor (3016)$$$driver, conductor
la magia (3019)$$$magic
el comedor (3021)$$$dining room
la seriedad (3022)$$$seriousness
la gallina (3023)$$$hen, coward
la espada (3024)$$$sword
la excelencia (3026)$$$excellence
el músculo (3029)$$$muscle
la persecución (3031)$$$pursuit, persecution
el imperio (3032)$$$empire, fortune
el casco (3033)$$$helmet
la pelea (3034)$$$ﬁght, quarrel
el retorno (3035)$$$return
la vera (3038)$$$edge
el latín (3040)$$$Latin
la rutina (3042)$$$routine
la mejora (3044)$$$improvement
el domicilio (3045)$$$residence, address
la porquería (3046)$$$ﬁlth, junk
el susto (3048)$$$fright, scare
el amanecer (3051)$$$daybreak, dawn
la célula (3052)$$$cell in biology
el crítico (3054)$$$critic
la inspiración (3055)$$$inspiration, inhalation
el ladrillo (3056)$$$brick
la proyección (3057)$$$projection, screening
la lana (3060)$$$wool
el inﬁerno (3062)$$$hell, inferno
el acero (3064)$$$steel
el preso (3069)$$$prisoner
el billete (3070)$$$dollar bill
la tontería (3074)$$$stupidity, stupid thing
el cauce (3075)$$$river bed, ditch
la ignorancia (3076)$$$ignorance
el encanto (3078)$$$charm, spell
la sed (3080)$$$thirst
el escudo (3081)$$$shield, coat of arms
la muñeca (3082)$$$doll, wrist
el rango (3085)$$$rank, range
el invento (3086)$$$invention
el recinto (3088)$$$grounds, precincts
la tinta (3089)$$$ink
la garganta (3090)$$$throat, gorge
el viajero (3091)$$$traveler, passenger
el asesino (3092)$$$killer, assassin
el rito (3093)$$$rite, ritual
el atractivo (3094)$$$attraction, charm
la frustración (3096)$$$frustration
el cemento (3098)$$$cement, concrete
la catástrofe (3099)$$$catastrophe
el dulce (3100)$$$candy, sweets
la recuperación (3101)$$$recovery, recuperation
el almuerzo (3104)$$$lunch
la uña (3106)$$$nail, ﬁngernail, toenail
el costo (3110)$$$price, cost, expense
el maniﬁesto (3111)$$$manifest, clear, evident
la repetición (3113)$$$repetition
el patrimonio (3114)$$$patrimony, inheritance
la estatua (3116)$$$statue
la decadencia (3117)$$$decline, decay
el enfermero (3122)$$$nurse
el aﬁcionado (3125)$$$fan, devotee
el agujero (3128)$$$hole, opening
el arroz (3130)$$$rice
la cerveza (3134)$$$beer, ale
la escasez (3135)$$$scarcity, shortage
el ministerio (3136)$$$ministry
la transición (3139)$$$transition
la negativa (3142)$$$negative, denial
la falda (3143)$$$skirt
el o la cantante (3147)$$$singer
la constancia (3148)$$$perseverance
el anillo (3150)$$$ring, ring finger
el balance (3151)$$$evaluation, assessment; balance sheet
el entendimiento (3152)$$$understanding
el transcurso (3155)$$$passing, course, lapse
el desayuno (3157)$$$breakfast
la alfombra (3158)$$$rug, carpet, mat
el o la historiador(a) (3159)$$$historian
la ﬁcción (3165)$$$ﬁction
el o la jugador (3168)$$$player, gambler
el cartel (3169)$$$poster, sign
la desconﬁanza (3170)$$$distrust
la respiración (3171)$$$respiration, breath
la caña (3173)$$$cane, reed
el prisionero (3176)$$$prisoner
la turista (3177)$$$tourist
la abundancia (3178)$$$abundance
el o la asistente (3180)$$$assistant
el queso (3182)$$$cheese
el indicio (3184)$$$indication, sign
el cerro (3187)$$$hill
la galería (3191)$$$gallery, balcony
el engaño (3192)$$$deceit, falsehood, hoax
la continuidad (3195)$$$continuity
la receta (3196)$$$recipe, prescription
la conveniencia (3197)$$$convenience, usefulness
la carencia (3199)$$$lack, shortage
el cerdo (3200)$$$pig, sow, slob
el empeño (3203)$$$insistence, determination
la agresión (3204)$$$aggression, attack
la fortaleza (3205)$$$fortress, strength
el balcón (3207)$$$balcony
el o la observador(a) (3208)$$$observer
la renta (3210)$$$income
la justiﬁcación (3211)$$$justiﬁcation
el enfrentamiento (3212)$$$confrontation
la junta (3213)$$$meeting, conference, seam
la trayectoria (3215)$$$trajectory, path
la indiferencia (3217)$$$indifference
la taza (3218)$$$cup, bowl
el vínculo (3219)$$$tie, bond, link
el cuaderno (3220)$$$notebook, workbook
el pánico (3227)$$$panic
el cañón (3229)$$$canyon, cannon
el pollo (3231)$$$chicken
la trascendencia (3233)$$$transcendent nature
la corrupción (3236)$$$corruption
la confesión (3237)$$$confession, admission
la corbata (3238)$$$tie, sash
el macho (3239)$$$male, manliness
la secuencia (3241)$$$sequence
el cáncer (3242)$$$cancer
el archivo (3244)$$$archive, ﬁle, ﬁling cabinet
el trámite (3246)$$$procedure, step, requirement
la raya (3249)$$$line, ray, stripe
el televisor (3250)$$$television set
la estabilidad (3251)$$$stability
la grandeza (3252)$$$greatness, size
la prisa (3253)$$$hurry
la matemática (3257)$$$mathematics
el demonio (3258)$$$demon, devil
la manga (3266)$$$sleeve
la seda (3271)$$$silk
la envidia (3272)$$$envy
la emergencia (3273)$$$emergency
la grasa (3275)$$$grease, fat
el o la alcalde(sa) (3277)$$$mayor
el congreso (3280)$$$congress
el aplauso (3282)$$$applause, praise, acclaim
la prima (3283)$$$female cousin, down payment
la ansiedad (3284)$$$anxiety
el o la dirigente (3285)$$$leader, director, manager
el ascenso (3286)$$$promotion, climb
la ﬁnalidad (3287)$$$purpose, aim
la nostalgia (3290)$$$nostalgia, homesickness
la mención (3291)$$$mention
la aﬁción (3292)$$$fondness, interest
la lástima (3294)$$$shame, pity
el lápiz (3296)$$$pencil
el nido (3298)$$$nest
la orquesta (3301)$$$orchestra, dance band
la conexión (3302)$$$connection, relationship
el vigor (3306)$$$force, strength, vigor
el salario (3307)$$$salary, wages
el ﬁlo (3309)$$$edge, cutting edge
el maíz (3314)$$$corn, maize
la autonomía (3317)$$$autonomy, range
la ama (3321)$$$housekeeper, housewife
el beso (3322)$$$kiss
la cintura (3323)$$$waist
la pauta (3325)$$$guideline, rule, standard
la recepción (3327)$$$reception, waiting-room
la bala (3328)$$$bullet, shot
el suicidio (3329)$$$suicide
la placa (3330)$$$plaque, plate, badge
el asesinato (3333)$$$murder, assassination
la mentalidad (3334)$$$mindset, mind
la jerarquía (3335)$$$hierarchy, rank
la duración (3336)$$$duration, length
el hallazgo (3337)$$$ﬁnding, discovery
la proximidad (3338)$$$proximity
la estadística (3339)$$$statistic
el castillo (3343)$$$castle
la traducción (3344)$$$translation
la diversión (3345)$$$fun, entertainment
la introducción (3346)$$$introduction
la lámpara (3347)$$$lamp
el dicho (3348)$$$saying, proverb
la audiencia (3353)$$$audience, hearing
el pasajero (3354)$$$passenger
el costado (3356)$$$side, ﬂank
el otoño (3357)$$$autumn
la feria (3358)$$$fair, festival
el exilio (3359)$$$exile
el o la portador(a) (3362)$$$carrier, bearer, messenger
el obispo (3363)$$$bishop
la apertura (3368)$$$opening, beginning
la ideología (3369)$$$ideology
el o la cazador(a) (3376)$$$hunter
el seguro (3377)$$$insurance
el ingenio (3378)$$$ingenuity, talent, wit
la hembra (3379)$$$female, woman
el bando (3380)$$$faction, side
el dormitorio (3382)$$$bedroom, dormitory
la plenitud (3383)$$$fullness, abundance
el coraje (3385)$$$courage, toughness
el plomo (3386)$$$lead, bullet
el o la descendiente (3387)$$$descendant
la república (3389)$$$republic
la sierra (3390)$$$mountain range, saw
el guante (3392)$$$glove
el cartón (3393)$$$cardboard, carton, sketch
la adolescencia (3397)$$$adolescence
la complicación (3400)$$$complication
el taxi (3402)$$$taxi, cab
la porción (3403)$$$part, portion, share
el timbre (3404)$$$doorbell, bell, seal, stamp
el monstruo (3405)$$$monster, monstrosity
el bebé (3406)$$$baby
el trayecto (3407)$$$trajectory, course, path
el globo (3408)$$$balloon, globe
la celebración (3409)$$$celebration
el quehacer (3410)$$$task, job, chore
la obsesión (3412)$$$mania, obsession
el bronce (3413)$$$bronze
la licencia (3415)$$$license, permission
la motivación (3416)$$$motivation
la depresión (3419)$$$depression, slump
el pulmón (3420)$$$lung
la ﬁbra (3424)$$$ﬁber, grain
el petróleo (3427)$$$oil, petroleum
la permanencia (3429)$$$permanence, tenure
